date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2022-07-14,-10,-18,-6,0,-1,-11,10,0,-4,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-15,-10,-18,-6,0,-1,-11,10,0,-4,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-18,-10,-18,-6,0,-1,-11,10,0,-1,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-20,-10,-18,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-21,-10,-4,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-22,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-25,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-28,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-07-29,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-01,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-04,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-05,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-08,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-10,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-11,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-12,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-15,-10,0,-6,0,-1,-11,10,0,0,8,1,-3,0,0,-10,-5,-6,11,3,5,5,11,0,2,-5,-6,18,6,-8
2022-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-17,-10,0,-6,0,0,-11,11,0,0,8,2,-3,0,-1,-10,-5,-6,11,3,5,5,12,0,2,-5,-5,18,7,-9
2022-08-18,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-08-19,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-08-22,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-24,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-08-25,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-08-26,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-08-29,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-31,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-01,-10,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-02,-2,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-07,0,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-6,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-08,0,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,-10,-5,-5,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-09,0,0,-6,0,0,-12,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-12,0,0,-6,0,0,-2,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-14,0,0,-6,0,0,0,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-15,0,0,-6,0,0,0,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-16,0,0,-6,0,0,0,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-19,0,0,-6,0,0,0,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-21,0,0,-6,0,0,0,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-22,0,0,-6,0,0,0,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-23,0,0,-6,0,0,0,11,0,0,8,2,-3,0,-1,0,-5,0,10,4,5,5,12,0,2,-5,-5,18,7,-9
2022-09-26,0,0,-363,-78,-523,0,-749,-503,0,-915,-65,-152,0,-270,0,-156,0,-1189,-255,-526,-848,-792,0,-384,-4,-238,-1430,-484,-402
2022-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-05,0,0,0,0,0,0,11,0,0,8,2,0,0,0,0,0,0,10,4,5,5,12,0,2,0,0,18,7,0
2022-10-07,100,100,100,100,100,0,-11,0,100,-8,100,0,0,100,0,100,100,-10,100,-5,-5,100,0,-2,100,0,100,-7,0
2022-10-10,-100,-100,-100,-100,-100,0,0,0,-100,0,-102,0,0,-100,0,-100,-100,0,-104,0,0,-112,0,0,-100,0,-118,0,0
2022-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0
2022-10-21,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0
2022-10-24,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0
2022-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-26,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0
2022-10-27,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0
2022-10-28,100,100,100,100,100,0,0,0,100,0,100,0,0,100,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0
2022-10-31,100,100,100,100,61,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,100,0,0,100,0,100,0,0
2022-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
